Layout,PVDD(mV),VG(mV),NWBIAS(mV),Tint(us),W(um),L(um),Wavelength(nm),Pixel_Number,Light_Intensity(uW/cm2),Dark(mV),Light(mV),L-D(mV),Edge
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,1.0,550.0,583.3,1062.5,479.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,2.0,550.0,708.3,1250.0,541.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,3.0,550.0,687.5,1208.3,520.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,4.0,550.0,625.0,1145.8,520.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,5.0,550.0,562.5,1145.8,583.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,6.0,550.0,604.2,1187.5,583.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,7.0,550.0,604.2,1166.6,562.5,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,8.0,550.0,583.3,958.3,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,9.0,550.0,625.0,1020.8,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,10.0,550.0,666.7,1062.5,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,11.0,550.0,645.8,1062.5,416.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,12.0,550.0,645.8,1000.0,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,13.0,550.0,687.5,1083.3,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,14.0,550.0,750.0,1208.3,458.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,15.0,550.0,750.0,1166.6,416.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,16.0,550.0,604.2,1020.8,416.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,17.0,550.0,666.7,1041.7,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,18.0,550.0,479.2,833.3,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,19.0,550.0,625.0,937.5,312.5,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,20.0,550.0,625.0,1000.0,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,21.0,550.0,604.2,958.3,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,22.0,550.0,645.8,1041.7,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,23.0,550.0,604.2,1000.0,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,24.0,550.0,562.5,979.2,416.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,25.0,550.0,562.5,916.7,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,26.0,550.0,750.0,1145.8,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,27.0,550.0,500.0,833.3,333.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,28.0,550.0,583.3,875.0,291.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,29.0,550.0,604.2,979.2,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,30.0,550.0,625.0,1000.0,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,31.0,550.0,604.2,979.2,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,32.0,550.0,687.5,1083.3,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,33.0,550.0,479.2,833.3,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,34.0,550.0,708.3,1083.3,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,35.0,550.0,770.8,1104.1,333.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,36.0,550.0,,,,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,37.0,550.0,,,,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,38.0,550.0,,,,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,39.0,550.0,,,,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,40.0,550.0,,,,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,41.0,550.0,645.8,1020.8,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,42.0,550.0,458.3,812.5,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,43.0,550.0,666.7,1000.0,333.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,44.0,550.0,770.8,1104.1,333.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,45.0,550.0,645.8,1000.0,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,46.0,550.0,583.3,937.5,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,47.0,550.0,645.8,1020.8,375.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,48.0,550.0,625.0,1083.3,458.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,49.0,550.0,604.2,1000.0,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,50.0,550.0,666.7,1083.3,416.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,51.0,550.0,666.7,1020.8,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,52.0,550.0,625.0,979.2,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,53.0,550.0,625.0,1020.8,395.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,54.0,550.0,583.3,937.5,354.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,55.0,550.0,687.5,1104.1,416.7,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,56.0,550.0,562.5,1062.5,500.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,57.0,550.0,645.8,1208.3,562.5,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,58.0,550.0,625.0,1208.3,583.3,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,59.0,550.0,666.7,1166.6,500.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,60.0,550.0,604.2,1083.3,479.2,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,61.0,550.0,562.5,1125.0,562.5,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,62.0,550.0,520.8,1041.7,520.8,0.0
2.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,63.0,550.0,604.2,1125.0,520.8,0.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,0.0,550.0,562.5,1187.5,625.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,1.0,550.0,479.2,958.3,479.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,2.0,550.0,687.5,1187.5,500.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,3.0,550.0,604.2,1000.0,395.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,4.0,550.0,458.3,875.0,416.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,5.0,550.0,500.0,937.5,437.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,6.0,550.0,645.8,1104.1,458.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,7.0,550.0,583.3,1041.7,458.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,8.0,550.0,625.0,1187.5,562.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,9.0,550.0,583.3,875.0,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,10.0,550.0,541.7,875.0,333.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,11.0,550.0,541.7,812.5,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,12.0,550.0,729.2,1083.3,354.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,13.0,550.0,645.8,1041.7,395.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,14.0,550.0,583.3,854.2,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,15.0,550.0,625.0,1000.0,375.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,16.0,550.0,541.7,1020.8,479.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,17.0,550.0,541.7,833.3,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,18.0,550.0,500.0,791.7,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,19.0,550.0,666.7,937.5,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,20.0,550.0,604.2,916.7,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,21.0,550.0,645.8,979.2,333.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,22.0,550.0,458.3,833.3,375.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,23.0,550.0,583.3,958.3,375.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,24.0,550.0,604.2,1104.1,500.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,25.0,550.0,625.0,958.3,333.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,26.0,550.0,604.2,916.7,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,27.0,550.0,750.0,1062.5,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,28.0,550.0,604.2,916.7,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,29.0,550.0,625.0,979.2,354.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,30.0,550.0,666.7,937.5,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,31.0,550.0,604.2,958.3,354.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,32.0,550.0,708.3,1187.5,479.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,33.0,550.0,562.5,833.3,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,34.0,550.0,583.3,875.0,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,35.0,550.0,666.7,937.5,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,36.0,550.0,479.2,708.3,229.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,37.0,550.0,500.0,812.5,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,38.0,550.0,604.2,895.8,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,39.0,550.0,625.0,937.5,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,40.0,550.0,583.3,1166.6,583.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,41.0,550.0,-20.8,1083.3,1104.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,42.0,550.0,604.2,895.8,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,43.0,550.0,437.5,708.3,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,44.0,550.0,562.5,812.5,250.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,45.0,550.0,583.3,854.2,270.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,46.0,550.0,666.7,1020.8,354.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,47.0,550.0,750.0,1145.8,395.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,48.0,550.0,645.8,1229.1,583.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,49.0,550.0,520.8,854.2,333.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,50.0,550.0,583.3,937.5,354.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,51.0,550.0,520.8,833.3,312.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,52.0,550.0,625.0,916.7,291.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,53.0,550.0,666.7,1020.8,354.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,54.0,550.0,645.8,1020.8,375.0,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,55.0,550.0,625.0,1020.8,395.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,56.0,550.0,583.3,1291.6,708.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,57.0,550.0,604.2,1062.5,458.3,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,58.0,550.0,562.5,1000.0,437.5,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,59.0,550.0,562.5,979.2,416.7,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,60.0,550.0,583.3,1062.5,479.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,61.0,550.0,604.2,1125.0,520.8,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,62.0,550.0,666.7,1145.8,479.2,1.0
3.0,2300.0,2000.0,2500.0,1000.0,1.1,0.4,940.0,63.0,550.0,645.8,1104.1,458.3,1.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,0.0,550.0,458.3,1666.6,1208.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,1.0,550.0,562.5,1812.5,1250.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,2.0,550.0,500.0,1687.5,1187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,3.0,550.0,416.7,1520.8,1104.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,4.0,550.0,458.3,1645.8,1187.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,5.0,550.0,458.3,1583.3,1125.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,6.0,550.0,541.7,1812.5,1270.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,7.0,550.0,375.0,1208.3,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,8.0,550.0,500.0,1395.8,895.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,9.0,550.0,375.0,1208.3,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,10.0,550.0,500.0,1416.6,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,11.0,550.0,500.0,1375.0,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,12.0,550.0,458.3,1354.1,895.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,13.0,550.0,,,,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,14.0,550.0,,,,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,15.0,550.0,375.0,1125.0,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,16.0,550.0,583.3,1479.1,895.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,17.0,550.0,583.3,1395.8,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,18.0,550.0,562.5,1541.6,979.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,19.0,550.0,437.5,1291.6,854.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,20.0,550.0,541.7,1395.8,854.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,21.0,550.0,625.0,1541.6,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,22.0,550.0,416.7,1145.8,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,23.0,550.0,604.2,1458.3,854.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,24.0,550.0,375.0,1104.1,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,25.0,550.0,375.0,1104.1,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,26.0,550.0,500.0,1333.3,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,27.0,550.0,520.8,1395.8,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,28.0,550.0,562.5,1437.5,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,29.0,550.0,416.7,1187.5,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,30.0,550.0,395.8,1125.0,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,31.0,550.0,583.3,1354.1,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,32.0,550.0,604.2,1416.6,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,33.0,550.0,520.8,1333.3,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,34.0,550.0,479.2,1250.0,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,35.0,550.0,562.5,1312.5,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,36.0,550.0,437.5,1166.6,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,37.0,550.0,604.2,1479.1,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,38.0,550.0,416.7,1187.5,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,39.0,550.0,437.5,1145.8,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,40.0,550.0,437.5,1166.6,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,41.0,550.0,458.3,1229.1,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,42.0,550.0,583.3,1395.8,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,43.0,550.0,520.8,1291.6,770.8,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,44.0,550.0,541.7,1395.8,854.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,45.0,550.0,458.3,1250.0,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,46.0,550.0,500.0,1312.5,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,47.0,550.0,520.8,1145.8,625.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,48.0,550.0,500.0,1312.5,812.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,49.0,550.0,520.8,1229.1,708.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,50.0,550.0,520.8,1270.8,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,51.0,550.0,458.3,1208.3,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,52.0,550.0,500.0,1229.1,729.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,53.0,550.0,479.2,1270.8,791.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,54.0,550.0,583.3,1270.8,687.5,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,55.0,550.0,458.3,1208.3,750.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,56.0,550.0,645.8,1479.1,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,57.0,550.0,520.8,1354.1,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,58.0,550.0,520.8,1437.5,916.7,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,59.0,550.0,437.5,1270.8,833.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,60.0,550.0,520.8,1479.1,958.3,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,61.0,550.0,458.3,1333.3,875.0,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,62.0,550.0,479.2,1333.3,854.2,0.0
1.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,63.0,550.0,479.2,1354.1,875.0,0.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,0.0,550.0,583.3,1583.3,1000.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,1.0,550.0,479.2,1250.0,770.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,2.0,550.0,500.0,1458.3,958.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,3.0,550.0,541.7,1666.6,1125.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,4.0,550.0,458.3,1604.1,1145.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,5.0,550.0,500.0,1666.6,1166.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,6.0,550.0,562.5,2041.6,1479.1,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,7.0,550.0,416.7,2083.3,1666.6,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,8.0,550.0,500.0,1291.6,791.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,9.0,550.0,479.2,1187.5,708.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,10.0,550.0,458.3,1229.1,770.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,11.0,550.0,562.5,1479.1,916.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,12.0,550.0,520.8,1458.3,937.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,13.0,550.0,,,,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,14.0,550.0,,,,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,15.0,550.0,562.5,2083.3,1520.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,16.0,550.0,,,,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,17.0,550.0,520.8,1229.1,708.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,18.0,550.0,20.8,1250.0,1229.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,19.0,550.0,,,,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,20.0,550.0,416.7,1208.3,791.7,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,21.0,550.0,-41.7,1604.1,1645.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,22.0,550.0,416.7,1562.5,1145.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,23.0,550.0,604.2,2104.1,1500.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,24.0,550.0,541.7,1229.1,687.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,25.0,550.0,583.3,1270.8,687.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,26.0,550.0,500.0,1270.8,770.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,27.0,550.0,520.8,1229.1,708.3,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,28.0,550.0,500.0,1312.5,812.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,29.0,550.0,604.2,1604.1,1000.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,30.0,550.0,479.2,1729.1,1250.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,31.0,550.0,520.8,2062.5,1541.6,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,32.0,550.0,437.5,1083.3,645.8,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,33.0,550.0,520.8,1208.3,687.5,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,34.0,550.0,479.2,1208.3,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,35.0,550.0,500.0,1229.1,729.2,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,36.0,550.0,375.0,1125.0,750.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,37.0,550.0,520.8,1520.8,1000.0,1.0
2.0,2300.0,2000.0,2500.0,1000.0,0.7,0.4,940.0,38.0,550.0,500.0,1791.6,1291.7,1.0
